Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood
603,train,220000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10041,Inside,80.0,IR1,0,60,RL,0.0,None,,0,2,SawyerW
604,train,151000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,3182,Inside,30.0,Reg,0,160,FV,0.0,None,,0,6,Somerst
605,train,221000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12803,Inside,88.0,IR1,0,20,RL,99.0,BrkFace,,0,9,CollgCr
606,train,205000.0,GasA,TA,2Story,1,TA,Lvl,Gtl,13600,Inside,85.0,Reg,0,60,RL,176.0,BrkFace,,0,10,NAmes
607,train,152000.0,GasA,Gd,1Story,1,Gd,Low,Mod,12464,Corner,82.0,IR2,0,20,RL,0.0,None,,0,11,CollgCr
608,train,225000.0,GasA,Ex,2Story,1,Ex,Bnk,Mod,7800,Inside,78.0,Reg,0,20,RL,0.0,None,,0,8,Edwards
609,train,359100.0,GasA,TA,2Story,1,TA,HLS,Mod,12168,Inside,78.0,Reg,0,70,RL,0.0,None,,0,9,Crawfor
610,train,118500.0,GasA,Gd,1Story,1,TA,Lvl,Gtl,7943,Inside,61.0,Reg,0,20,RL,192.0,BrkCmn,,0,4,Sawyer
611,train,313000.0,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11050,Inside,,Reg,0,60,RL,204.0,BrkFace,,0,5,CollgCr
612,train,148000.0,GasA,TA,SLvl,1,TA,Lvl,Gtl,10395,FR2,,IR1,0,80,RL,233.0,BrkFace,Shed,500,7,NWAmes
613,train,261500.0,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11885,Inside,,Reg,0,60,RL,108.0,BrkFace,,0,11,CollgCr
614,train,147000.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8402,Inside,70.0,Reg,0,20,RL,0.0,None,,0,12,Mitchel
615,train,75500.0,GasA,Ex,SFoyer,1,TA,Lvl,Gtl,1491,Inside,21.0,Reg,0,180,RM,0.0,None,,0,5,MeadowV
616,train,137500.0,GasA,Ex,SFoyer,1,Gd,Lvl,Gtl,8800,Inside,80.0,Reg,0,85,RL,156.0,BrkFace,,0,5,NAmes
617,train,183200.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7861,Inside,,IR1,0,60,RL,0.0,None,,0,6,Gilbert
618,train,105500.0,GasA,Gd,1.5Unf,1,Gd,HLS,Mod,7227,Corner,59.0,Reg,0,45,RL,0.0,None,,0,6,NAmes
619,train,314813.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11694,Inside,90.0,Reg,0,20,RL,452.0,BrkFace,,0,7,NridgHt
620,train,305000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12244,Inside,85.0,Reg,0,60,RL,226.0,Stone,,0,8,Timber
621,train,67000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,8248,Inside,45.0,Reg,0,30,RL,0.0,None,,0,9,Edwards
622,train,240000.0,GasA,TA,2Story,1,TA,Lvl,Gtl,10800,Inside,90.0,Reg,0,60,RL,0.0,None,,0,6,NWAmes
623,train,135000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,7064,Inside,71.0,Reg,0,20,RL,153.0,BrkFace,,0,7,Sawyer
624,train,168500.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2117,Inside,,Reg,0,160,FV,513.0,BrkFace,,0,6,Somerst
625,train,165150.0,GasA,Gd,2Story,1,TA,Lvl,Gtl,10400,Inside,80.0,Reg,0,60,RL,288.0,None,,0,11,NWAmes
626,train,160000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,10000,Corner,87.0,IR1,0,20,RL,261.0,BrkFace,,0,2,NAmes
627,train,139900.0,GasA,TA,1Story,1,TA,Lvl,Gtl,12342,Inside,,IR1,0,20,RL,0.0,None,Shed,600,8,NAmes
628,train,153000.0,GasA,Ex,SLvl,1,TA,Lvl,Gtl,9600,Inside,80.0,Reg,0,80,RL,164.0,BrkFace,,0,3,NAmes
629,train,135000.0,GasA,TA,2Story,1,Fa,HLS,Sev,11606,Inside,70.0,IR1,0,60,RL,192.0,BrkFace,,0,9,NAmes
630,train,168500.0,GasA,TA,SLvl,1,TA,Lvl,Gtl,9020,Corner,82.0,Reg,0,80,RL,259.0,BrkFace,,0,6,NAmes
631,train,124000.0,GasA,TA,2Story,1,Ex,Lvl,Gtl,9000,Corner,50.0,Reg,0,70,RM,0.0,None,,0,6,OldTown
632,train,209500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4590,Inside,34.0,Reg,0,120,RL,108.0,Stone,,0,8,NridgHt
633,train,82500.0,GasA,TA,1Story,1,TA,Lvl,Gtl,11900,Inside,85.0,Reg,0,20,RL,209.0,BrkFace,,0,4,NWAmes
634,train,139400.0,GasA,TA,1Story,1,TA,Lvl,Gtl,9250,Corner,80.0,Reg,0,20,RL,0.0,None,,0,7,NAmes
635,train,144000.0,GasA,Gd,SFoyer,2,TA,Lvl,Gtl,6979,Inside,64.0,Reg,0,90,RL,0.0,None,Shed,600,6,OldTown
636,train,200000.0,GasA,Ex,2.5Fin,2,Fa,Bnk,Gtl,10896,Inside,60.0,Reg,515,190,RH,0.0,None,,0,3,SWISU
637,train,60000.0,Grav,Fa,1Story,1,Fa,Lvl,Gtl,6120,Inside,51.0,Reg,0,30,RM,0.0,None,,0,1,BrkSide
638,train,93000.0,GasA,TA,1.5Fin,2,Gd,Lvl,Gtl,6000,Inside,50.0,Reg,0,190,RM,0.0,None,,0,11,OldTown
639,train,85000.0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8777,Inside,67.0,Reg,0,30,RL,0.0,None,,0,5,Edwards
640,train,264561.0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,3982,Inside,53.0,Reg,0,120,RL,0.0,None,,0,10,Blmngtn
641,train,274000.0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12677,Inside,62.0,IR1,0,120,RL,472.0,BrkFace,,0,4,NridgHt
642,train,226000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7050,Inside,,Reg,0,60,FV,0.0,None,,0,5,Somerst
643,train,345000.0,GasA,Gd,SLvl,1,Ex,Lvl,Gtl,13860,Inside,75.0,Reg,0,80,RL,0.0,None,,0,7,NAmes
644,train,152000.0,GasA,Ex,2Story,1,TA,Lvl,Gtl,10793,Inside,80.0,Reg,0,60,RL,263.0,BrkFace,,0,4,NWAmes
645,train,370878.0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,9187,Inside,85.0,Reg,0,20,FV,162.0,Stone,,0,10,Somerst
646,train,143250.0,GasA,TA,1Story,1,TA,Lvl,Gtl,10530,Corner,,IR1,0,20,RL,0.0,None,,0,3,NAmes
647,train,98300.0,GasA,Gd,1Story,1,TA,Lvl,Gtl,7200,Inside,60.0,Reg,0,20,RL,0.0,None,,0,7,NAmes
648,train,155000.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,10452,Inside,85.0,IR1,0,20,RL,216.0,Stone,,0,6,Edwards
649,train,155000.0,GasA,TA,2Story,1,TA,Lvl,Gtl,7700,Inside,70.0,Reg,0,60,RL,351.0,BrkFace,,0,6,NAmes
650,train,84500.0,GasA,Gd,SFoyer,1,TA,Lvl,Gtl,1936,Inside,21.0,Reg,0,180,RM,0.0,None,,0,12,MeadowV
651,train,205950.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8125,Inside,65.0,Reg,0,60,FV,,,,0,5,Somerst
652,train,108000.0,GasA,TA,2Story,1,TA,Lvl,Gtl,9084,Inside,60.0,Reg,0,70,RL,0.0,None,,0,10,Edwards
653,train,191000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8750,Inside,70.0,Reg,0,60,RL,0.0,None,,0,7,CollgCr
654,train,135000.0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,10320,Inside,60.0,Reg,0,50,RM,0.0,None,,0,6,IDOTRR
655,train,350000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10437,Inside,91.0,IR1,0,20,RL,660.0,BrkFace,,0,8,NoRidge
656,train,88000.0,GasA,TA,2Story,1,TA,Lvl,Gtl,1680,Inside,21.0,Reg,0,160,RM,381.0,BrkFace,,0,3,BrDale
657,train,145500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10007,Inside,72.0,IR1,0,20,RL,54.0,BrkFace,,0,8,NAmes
658,train,149000.0,GasA,TA,2Story,1,TA,HLS,Mod,7200,Inside,60.0,Reg,0,70,RL,0.0,None,,0,2,Crawfor
659,train,97500.0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,17503,Inside,78.0,Reg,0,50,RL,0.0,None,,0,1,NAmes
660,train,167000.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9937,Corner,75.0,Reg,0,20,RL,0.0,None,,0,3,Edwards
661,train,197900.0,GasA,TA,2Story,1,TA,Lvl,Gtl,12384,CulDSac,,Reg,0,60,RL,233.0,BrkFace,,0,11,NWAmes
662,train,402000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,46589,CulDSac,52.0,IR2,0,60,RL,528.0,BrkFace,,0,7,NoRidge
663,train,110000.0,GasA,Gd,1Story,1,TA,Lvl,Gtl,13560,Corner,120.0,Reg,0,20,RL,216.0,BrkFace,,0,7,NAmes
664,train,137500.0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,10012,Inside,90.0,Reg,0,85,RL,0.0,None,,0,4,Edwards
665,train,423000.0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,20896,CulDSac,49.0,IR2,0,20,RL,0.0,None,,0,1,Somerst
666,train,230500.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11194,Corner,106.0,IR1,0,60,RL,40.0,BrkFace,,0,11,Gilbert
667,train,129000.0,GasA,TA,2Story,1,TA,Lvl,Gtl,18450,Inside,,IR1,0,60,RL,113.0,BrkCmn,,0,8,NAmes
668,train,193500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8125,Inside,65.0,Reg,0,20,RL,258.0,BrkFace,,0,10,SawyerW
669,train,168000.0,GasA,Gd,1Story,1,TA,Bnk,Mod,14175,Corner,,Reg,0,20,RL,0.0,None,,0,11,Sawyer
670,train,137500.0,GasA,Ex,1Story,1,Fa,Lvl,Gtl,11600,Inside,80.0,Reg,0,30,RL,0.0,None,,0,7,Crawfor
671,train,173500.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8633,FR2,64.0,Reg,0,60,RL,0.0,None,,0,2,CollgCr
672,train,103600.0,GasA,TA,2Story,1,TA,Lvl,Gtl,6629,Inside,54.0,Reg,0,70,RH,0.0,None,,0,7,Edwards
673,train,165000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,11250,Inside,,IR1,0,20,RL,0.0,None,,0,6,Veenker
674,train,257500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14442,Inside,110.0,Reg,0,20,RL,106.0,BrkFace,,0,6,Crawfor
675,train,140000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,9200,Inside,80.0,Reg,0,20,RL,0.0,None,,0,7,NAmes
676,train,148500.0,GasA,TA,2Story,1,TA,Lvl,Gtl,2289,Inside,24.0,Reg,0,160,RL,0.0,None,,0,4,NPkVill
677,train,87000.0,GasW,Fa,2Story,2,TA,Lvl,Gtl,9600,Inside,60.0,Reg,0,70,RM,0.0,None,,0,5,OldTown
678,train,109500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9022,Inside,52.0,Reg,0,30,RL,0.0,None,,0,5,OldTown
679,train,372500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11844,Inside,80.0,IR1,0,20,RL,464.0,Stone,,0,7,StoneBr
680,train,128500.0,GasA,TA,1Story,1,TA,Lvl,Gtl,9945,Inside,,IR1,0,20,RL,57.0,BrkFace,,0,10,Sawyer
681,train,143000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,8012,Inside,50.0,Reg,0,120,RL,0.0,None,,0,5,SawyerW
682,train,159434.0,GasA,Ex,1.5Fin,1,TA,Bnk,Gtl,4500,Inside,55.0,IR2,0,50,RH,0.0,None,,0,7,SWISU
683,train,173000.0,GasA,Ex,1Story,1,Gd,HLS,Gtl,2887,Inside,,Reg,0,120,RL,0.0,None,,0,11,ClearCr
684,train,285000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11248,Corner,90.0,IR1,0,20,RL,215.0,Stone,,0,7,CollgCr
685,train,221000.0,GasA,Gd,2Story,1,TA,Lvl,Gtl,16770,CulDSac,58.0,IR2,0,60,RL,30.0,BrkFace,,0,6,NoRidge
686,train,207500.0,GasA,Gd,2Story,1,Gd,Lvl,Gtl,5062,CulDSac,,IR1,0,160,RL,0.0,None,,0,9,StoneBr
687,train,227875.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10207,Inside,84.0,Reg,0,60,FV,0.0,None,,0,8,Somerst
688,train,148800.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,5105,FR2,,IR2,0,160,FV,0.0,None,,0,3,Somerst
689,train,392000.0,GasA,Ex,1Story,1,Gd,HLS,Gtl,8089,Inside,60.0,Reg,0,20,RL,0.0,BrkFace,,0,10,StoneBr
690,train,194700.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7577,Corner,61.0,IR1,0,120,RL,256.0,Stone,,0,6,NridgHt
691,train,141000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4426,Inside,,Reg,0,120,RM,147.0,BrkFace,,0,5,CollgCr
692,train,755000.0,GasA,Ex,2Story,1,Ex,Lvl,Gtl,21535,Corner,104.0,IR1,0,60,RL,1170.0,BrkFace,,0,1,NoRidge
693,train,335000.0,GasA,Ex,2Story,1,Gd,Lvl,Mod,26178,Inside,42.0,IR1,0,60,RL,293.0,BrkFace,,0,4,Timber
694,train,108480.0,GasA,Ex,1Story,1,TA,Lvl,Sev,5400,Corner,60.0,Reg,0,30,RL,0.0,None,,0,12,OldTown
695,train,141500.0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,6120,Corner,51.0,Reg,0,50,RM,0.0,None,,0,4,BrkSide
696,train,176000.0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,13811,Inside,54.0,IR1,0,20,RL,72.0,BrkFace,,0,7,Timber
697,train,89000.0,GasA,Gd,1Story,1,TA,Lvl,Gtl,6000,Inside,50.0,Reg,0,30,RM,0.0,None,,0,6,BrkSide
698,train,123500.0,GasA,Fa,1Story,1,TA,Lvl,Gtl,6420,Inside,57.0,IR1,0,20,RL,0.0,None,,0,9,Edwards
699,train,138500.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8450,Inside,65.0,Reg,0,20,RL,0.0,None,,0,4,Sawyer
700,train,196000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4282,Inside,59.0,IR2,0,120,FV,0.0,None,,0,7,Somerst
701,train,312500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14331,Inside,85.0,Reg,0,20,RL,630.0,BrkFace,,0,5,Timber
702,train,140000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,9600,Inside,80.0,Reg,0,20,RL,168.0,BrkFace,,0,7,NWAmes
703,train,361919.0,GasA,Ex,2Story,1,Ex,Lvl,Gtl,12438,Inside,82.0,IR1,0,60,RL,466.0,BrkFace,,0,7,StoneBr
704,train,140000.0,GasA,Gd,2Story,2,Gd,Lvl,Gtl,7630,Inside,76.0,Reg,0,190,RM,0.0,None,,0,5,OldTown
705,train,213000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8400,Inside,70.0,Reg,0,20,RL,109.0,BrkFace,,0,5,CollgCr
706,train,55000.0,GasA,Fa,2Story,2,Fa,Lvl,Gtl,5600,Inside,70.0,Reg,0,190,RM,0.0,None,Othr,3500,7,IDOTRR
707,train,302000.0,GasA,TA,1Story,1,Gd,Low,Sev,115149,CulDSac,,IR2,0,20,RL,351.0,Stone,,0,6,ClearCr
708,train,254000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6240,Inside,48.0,Reg,0,120,RL,176.0,BrkFace,,0,12,NridgHt
709,train,179540.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9018,Inside,65.0,IR1,0,60,RL,0.0,None,,0,7,Gilbert
710,train,109900.0,GasA,TA,1Story,1,TA,Lvl,Gtl,7162,Inside,,IR1,0,20,RL,41.0,BrkCmn,,0,12,Sawyer
711,train,52000.0,GasA,Gd,1Story,1,TA,Lvl,Gtl,4130,Inside,56.0,IR1,0,30,RL,0.0,None,,0,7,BrkSide
712,train,102776.0,GasA,Gd,1.5Fin,1,TA,HLS,Mod,8712,Inside,66.0,Reg,0,50,C (all),0.0,None,,0,1,IDOTRR
713,train,189000.0,GasA,Gd,1Story,1,Gd,HLS,Gtl,4671,Inside,40.0,IR1,0,120,RL,0.0,None,,0,10,StoneBr
714,train,129000.0,GasW,TA,1Story,1,TA,Lvl,Gtl,9873,Inside,60.0,Reg,0,190,RL,160.0,BrkFace,,0,5,BrkSide
715,train,130500.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13517,CulDSac,,IR1,0,60,RL,289.0,BrkFace,,0,3,Sawyer
716,train,165000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,10140,Inside,78.0,Reg,0,20,RL,174.0,BrkFace,,0,8,NWAmes
717,train,159500.0,GasA,Ex,2Story,1,TA,Bnk,Gtl,10800,Inside,60.0,Reg,0,70,RM,0.0,None,,0,7,OldTown
718,train,157000.0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,10000,Inside,80.0,Reg,0,20,RL,0.0,None,,0,11,NWAmes
719,train,341000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10542,Inside,96.0,Reg,0,60,RL,651.0,BrkFace,,0,8,NoRidge
720,train,128500.0,GasA,TA,1Story,1,TA,Lvl,Gtl,9920,Inside,69.0,IR1,0,20,RL,0.0,None,,0,5,CollgCr
721,train,275000.0,GasA,TA,1Story,1,Gd,Low,Mod,6563,CulDSac,,IR1,0,120,RL,0.0,None,,0,12,StoneBr
722,train,143000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4426,Inside,,Reg,0,120,RM,169.0,BrkFace,,0,5,CollgCr
723,train,124500.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8120,Inside,70.0,Reg,0,20,RL,0.0,None,,0,7,NAmes
724,train,135000.0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,8172,Inside,60.0,Reg,0,50,RL,0.0,None,,0,5,Edwards
725,train,320000.0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,13286,Inside,86.0,IR1,0,20,RL,340.0,Stone,,0,2,Edwards
726,train,120500.0,GasA,TA,1Story,1,Gd,Lvl,Gtl,6960,Inside,60.0,Reg,0,20,RL,0.0,None,Shed,500,11,NAmes
727,train,222000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,21695,Corner,,IR1,0,20,RL,260.0,BrkFace,,0,12,Crawfor
728,train,194500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7314,Inside,64.0,Reg,0,20,RL,82.0,Stone,,0,2,CollgCr
729,train,110000.0,GasA,TA,1Story,2,TA,Lvl,Gtl,11475,Corner,85.0,Reg,0,90,RL,95.0,BrkFace,,0,7,NAmes
730,train,103000.0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,6240,Inside,52.0,Reg,360,30,RM,0.0,None,,0,1,IDOTRR
731,train,236500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5389,Inside,39.0,IR1,0,120,RL,0.0,None,,0,3,StoneBr
732,train,187500.0,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,9590,Corner,73.0,IR1,0,80,RL,442.0,BrkFace,,0,5,Timber
733,train,222500.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11404,Inside,75.0,IR1,0,60,RL,202.0,BrkFace,,0,7,CollgCr
734,train,131400.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,10000,Corner,80.0,Reg,0,20,RL,0.0,None,Shed,400,3,Sawyer
735,train,108000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,8978,Corner,,IR1,0,20,RL,0.0,None,,0,5,Sawyer
736,train,163000.0,GasW,Fa,2.5Unf,1,TA,Lvl,Gtl,10800,Inside,60.0,Reg,0,75,RM,0.0,None,,0,10,OldTown
737,train,93500.0,GasA,Gd,1Story,2,TA,Lvl,Gtl,8544,Inside,60.0,Reg,0,90,RL,0.0,None,,0,7,NAmes
738,train,239900.0,GasA,Ex,2Story,1,Gd,HLS,Gtl,10463,CulDSac,72.0,IR1,0,60,RL,0.0,None,,0,6,Gilbert
739,train,179000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,10800,Inside,60.0,Reg,0,90,RL,0.0,None,,0,3,Edwards
740,train,190000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9313,Inside,65.0,IR1,0,60,RL,0.0,None,,0,4,CollgCr
741,train,132000.0,GasA,Ex,2Story,1,TA,Lvl,Gtl,9600,Inside,60.0,Reg,0,70,RM,0.0,None,,0,5,OldTown
742,train,142000.0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,6768,Inside,65.0,IR1,0,20,RL,0.0,None,,0,5,Sawyer
743,train,179000.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8450,Inside,65.0,Reg,0,20,RL,108.0,BrkFace,,0,12,SawyerW
744,train,175000.0,GasA,Ex,SLvl,1,TA,Lvl,Gtl,12886,Inside,70.0,IR1,0,80,RL,0.0,None,,0,10,Sawyer
745,train,180000.0,GasA,Gd,1Story,1,Gd,HLS,Gtl,5395,Inside,41.0,IR1,0,120,RL,0.0,None,,0,10,StoneBr
746,train,299800.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8963,Inside,,IR1,0,60,RL,289.0,BrkFace,,0,7,NWAmes
747,train,236000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8795,Inside,,IR1,0,60,RL,0.0,None,,0,4,Gilbert
748,train,265979.0,GasW,TA,2Story,1,Gd,Lvl,Gtl,11700,Corner,65.0,IR1,0,70,RM,0.0,None,,0,5,OldTown
749,train,260400.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10593,Inside,59.0,IR1,0,20,RL,338.0,BrkFace,,0,3,NoRidge
750,train,98000.0,Wall,TA,1.5Fin,1,TA,Lvl,Gtl,8405,Inside,50.0,Reg,0,50,RL,0.0,None,,0,4,Edwards
751,train,96500.0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,8800,Corner,55.0,Reg,0,50,RM,0.0,None,,0,6,OldTown
752,train,162000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7750,Inside,,Reg,0,60,RL,0.0,None,,0,8,Gilbert
753,train,217000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9236,Inside,79.0,IR1,0,20,RL,0.0,None,,0,7,CollgCr
754,train,275500.0,GasA,Gd,2Story,1,Ex,Lvl,Gtl,10240,Inside,80.0,Reg,0,60,RL,178.0,BrkFace,,0,3,NridgHt
755,train,156000.0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,7930,Inside,61.0,Reg,0,20,RL,0.0,None,,0,7,NAmes
756,train,172500.0,GasA,Gd,2Story,1,TA,Lvl,Gtl,3230,Inside,34.0,Reg,0,160,FV,894.0,BrkFace,,0,3,Somerst
757,train,212000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10769,Inside,68.0,IR1,0,60,RL,0.0,None,,0,4,CollgCr
758,train,158900.0,GasA,TA,2Story,1,TA,Lvl,Gtl,11616,CulDSac,,IR1,0,60,RL,328.0,BrkCmn,,0,4,Sawyer
759,train,179400.0,GasA,Gd,2Story,1,TA,Lvl,Gtl,2280,Inside,24.0,Reg,0,160,FV,360.0,BrkFace,,0,8,Somerst
760,train,290000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12257,Inside,65.0,IR1,0,60,RL,513.0,BrkFace,,0,11,NoRidge
761,train,127500.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9100,Inside,70.0,Reg,0,20,RL,0.0,None,Shed,450,10,NAmes
762,train,100000.0,GasA,TA,1Story,1,Fa,Lvl,Gtl,6911,FR2,60.0,Reg,0,30,RM,0.0,None,,0,10,BrkSide
763,train,215200.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8640,Inside,72.0,Reg,0,60,FV,0.0,None,,0,6,Somerst
764,train,337000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9430,Inside,82.0,Reg,0,60,RL,673.0,BrkFace,,0,7,NoRidge
765,train,270000.0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,9549,CulDSac,30.0,IR1,0,120,RL,0.0,None,,0,4,Veenker
766,train,264132.0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,14587,Inside,75.0,IR1,0,20,RL,284.0,Stone,,0,8,Somerst
767,train,196500.0,GasA,TA,2Story,1,TA,Lvl,Gtl,10421,Inside,80.0,Reg,0,60,RL,42.0,BrkFace,Shed,500,3,NWAmes
768,train,160000.0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,12508,Inside,75.0,IR1,0,50,RL,0.0,None,Shed,1300,7,Mitchel
769,train,216837.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9100,Inside,70.0,Reg,0,20,RL,0.0,None,,0,10,CollgCr
770,train,538000.0,GasA,Ex,2Story,1,Ex,HLS,Mod,53504,CulDSac,47.0,IR2,0,60,RL,603.0,BrkFace,,0,6,StoneBr
771,train,134900.0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,7252,CulDSac,,IR1,0,85,RL,0.0,None,,0,4,Sawyer
772,train,102000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,8877,Inside,67.0,Reg,0,20,RL,0.0,None,,0,4,Edwards
773,train,107000.0,GasA,TA,SLvl,1,TA,Lvl,Gtl,7819,Inside,94.0,Reg,0,80,RL,0.0,None,,0,3,Edwards
774,train,114500.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,10150,Inside,70.0,Reg,0,20,RL,1.0,None,,0,7,NAmes
775,train,395000.0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,14226,Corner,110.0,Reg,0,20,RL,375.0,BrkFace,,0,7,NridgHt
776,train,162000.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,4500,FR2,32.0,Reg,0,120,RM,320.0,BrkFace,,0,6,Mitchel
777,train,221500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11210,Inside,86.0,IR1,0,20,RL,240.0,BrkFace,,0,7,CollgCr
778,train,142500.0,GasA,TA,1Story,1,TA,Lvl,Gtl,13350,Inside,100.0,IR1,0,20,RL,0.0,None,,0,6,Sawyer
779,train,144000.0,GasA,TA,1Story,2,TA,Lvl,Gtl,8400,Inside,60.0,Reg,0,90,RH,320.0,BrkFace,,0,10,SawyerW
780,train,135000.0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,10530,Inside,78.0,Reg,0,90,RL,90.0,BrkFace,,0,5,Mitchel
781,train,176000.0,GasA,Gd,1Story,1,TA,Lvl,Gtl,7875,Inside,63.0,Reg,0,20,RL,38.0,BrkFace,,0,6,Gilbert
782,train,175900.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7153,Inside,65.0,Reg,0,60,RL,0.0,None,,0,7,SawyerW
783,train,187100.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,16285,Inside,67.0,IR2,0,20,RL,0.0,None,,0,6,CollgCr
