Id,source,SalePrice,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical
585,train,133000.0,989,584,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,884.0,Y,Norm,Norm,SBrkr
586,train,369900.0,2028,0,0,,2,1Fam,TA,Gd,1460.0,0.0,GLQ,Unf,1.0,0.0,Ex,408.0,Y,Norm,Norm,SBrkr
587,train,130000.0,838,0,0,,2,1Fam,Gd,Mn,210.0,606.0,Rec,ALQ,1.0,0.0,TA,0.0,Y,RRAn,Norm,SBrkr
588,train,137000.0,860,0,0,,2,1Fam,TA,Av,672.0,0.0,ALQ,Unf,1.0,0.0,TA,168.0,Y,Norm,Norm,SBrkr
589,train,143000.0,1473,0,0,,1,1Fam,TA,Gd,1324.0,0.0,GLQ,Unf,2.0,0.0,TA,113.0,Y,Norm,Norm,SBrkr
590,train,79500.0,779,0,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,742.0,Y,RRAn,Feedr,FuseA
591,train,185900.0,770,812,0,,3,1Fam,TA,No,490.0,0.0,GLQ,Unf,0.0,0.0,Gd,280.0,Y,Norm,Norm,SBrkr
592,train,451950.0,1728,568,0,,3,1Fam,TA,Gd,1338.0,0.0,GLQ,Unf,1.0,0.0,Ex,384.0,Y,Norm,Norm,SBrkr
593,train,138000.0,816,0,0,,2,1Fam,Gd,No,816.0,0.0,GLQ,Unf,1.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr
594,train,140000.0,848,0,0,,1,TwnhsE,TA,Av,685.0,0.0,GLQ,Unf,1.0,0.0,Gd,163.0,Y,Norm,Norm,SBrkr
595,train,110000.0,924,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,924.0,Y,Norm,Norm,SBrkr
596,train,319000.0,1826,0,0,,3,1Fam,TA,Gd,1422.0,0.0,GLQ,Unf,1.0,0.0,Gd,392.0,Y,Norm,Norm,SBrkr
597,train,114504.0,684,684,0,Grvl,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,684.0,N,Norm,Norm,FuseA
598,train,194201.0,1402,0,0,,2,TwnhsE,TA,Av,0.0,0.0,Unf,Unf,0.0,2.0,Ex,1258.0,Y,Norm,Norm,SBrkr
599,train,217500.0,1647,0,0,,3,1Fam,TA,Mn,1283.0,147.0,ALQ,LwQ,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr
600,train,151000.0,716,840,0,,3,Twnhs,TA,No,81.0,612.0,LwQ,GLQ,1.0,0.0,Gd,23.0,Y,Norm,Norm,SBrkr
601,train,275000.0,1058,846,0,,3,1Fam,TA,Av,546.0,0.0,GLQ,Unf,1.0,0.0,Gd,512.0,Y,Norm,Norm,SBrkr
602,train,141000.0,780,595,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,780.0,Y,Norm,Norm,SBrkr
603,train,220000.0,927,988,0,,3,1Fam,TA,Mn,789.0,0.0,GLQ,Unf,1.0,0.0,Gd,119.0,Y,Norm,Norm,SBrkr
604,train,151000.0,600,600,0,Pave,2,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,600.0,Y,Norm,Norm,SBrkr
605,train,221000.0,1494,0,0,,3,1Fam,TA,Mn,922.0,0.0,GLQ,Unf,1.0,0.0,Gd,572.0,Y,Norm,Norm,SBrkr
606,train,205000.0,1186,800,0,,3,1Fam,TA,No,454.0,0.0,BLQ,Unf,0.0,0.0,TA,314.0,Y,Norm,Norm,SBrkr
607,train,152000.0,1040,0,0,,3,1Fam,TA,No,732.0,0.0,GLQ,Unf,1.0,0.0,Gd,308.0,Y,Norm,Norm,SBrkr
608,train,225000.0,1112,896,0,,3,1Fam,Gd,No,603.0,0.0,GLQ,Unf,1.0,0.0,TA,293.0,Y,Norm,Norm,SBrkr
609,train,359100.0,1940,1254,0,,4,1Fam,TA,Mn,428.0,0.0,BLQ,Unf,0.0,0.0,Gd,537.0,Y,Norm,Norm,SBrkr
610,train,118500.0,1029,0,0,,3,1Fam,TA,Mn,903.0,0.0,Rec,Unf,1.0,0.0,TA,126.0,Y,Feedr,Norm,SBrkr
611,train,313000.0,1476,677,0,,3,1Fam,TA,Mn,904.0,0.0,GLQ,Unf,1.0,0.0,Ex,536.0,Y,PosN,Norm,SBrkr
612,train,148000.0,1032,0,0,,3,1Fam,TA,Av,605.0,0.0,ALQ,Unf,0.0,1.0,Gd,427.0,Y,Norm,Norm,SBrkr
613,train,261500.0,1299,573,0,,3,1Fam,TA,Av,990.0,0.0,GLQ,Unf,1.0,0.0,Gd,309.0,Y,Norm,Norm,SBrkr
614,train,147000.0,1120,0,0,,3,1Fam,TA,No,206.0,0.0,ALQ,Unf,0.0,0.0,Gd,914.0,Y,Feedr,Norm,SBrkr
615,train,75500.0,630,0,0,,1,TwnhsE,TA,Av,150.0,480.0,LwQ,GLQ,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr
616,train,137500.0,1054,0,0,,3,1Fam,TA,Gd,763.0,0.0,GLQ,Unf,1.0,0.0,TA,173.0,Y,Feedr,Norm,SBrkr
617,train,183200.0,807,702,0,,3,1Fam,TA,No,457.0,0.0,GLQ,Unf,1.0,0.0,Gd,326.0,Y,Norm,Norm,SBrkr
618,train,105500.0,832,0,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,832.0,Y,Artery,Norm,SBrkr
619,train,314813.0,1828,0,0,,3,1Fam,TA,Av,48.0,0.0,GLQ,Unf,0.0,0.0,Ex,1774.0,Y,Norm,Norm,SBrkr
620,train,305000.0,1482,780,0,,4,1Fam,TA,Gd,871.0,0.0,GLQ,Unf,1.0,0.0,Gd,611.0,Y,Norm,Norm,SBrkr
621,train,67000.0,864,0,0,Grvl,2,1Fam,TA,No,41.0,0.0,BLQ,Unf,1.0,0.0,TA,823.0,N,Norm,Norm,FuseF
622,train,240000.0,1548,1066,0,,4,1Fam,TA,No,956.0,182.0,ALQ,Rec,0.0,0.0,TA,384.0,Y,Norm,Norm,SBrkr
623,train,135000.0,980,0,0,,3,1Fam,TA,No,560.0,0.0,BLQ,Unf,0.0,0.0,TA,420.0,Y,Norm,Norm,SBrkr
624,train,168500.0,756,756,0,,2,TwnhsE,TA,No,420.0,0.0,GLQ,Unf,0.0,0.0,Gd,336.0,Y,Norm,Norm,SBrkr
625,train,165150.0,1012,778,0,,4,1Fam,TA,No,247.0,0.0,Rec,Unf,1.0,0.0,TA,485.0,Y,Norm,Norm,SBrkr
626,train,160000.0,1116,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1116.0,Y,Norm,Norm,SBrkr
627,train,139900.0,1422,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,978.0,Y,Norm,Norm,SBrkr
628,train,153000.0,1520,0,0,,3,1Fam,TA,Av,674.0,132.0,BLQ,LwQ,1.0,0.0,TA,350.0,Y,Norm,Norm,SBrkr
629,train,135000.0,1040,1040,0,,5,1Fam,TA,Av,650.0,0.0,Rec,Unf,0.0,1.0,Gd,390.0,Y,Norm,Norm,SBrkr
630,train,168500.0,1350,0,0,,3,1Fam,TA,Gd,624.0,336.0,GLQ,Rec,1.0,0.0,TA,288.0,Y,Feedr,Norm,SBrkr
631,train,124000.0,1089,661,0,Grvl,3,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,636.0,Y,Artery,Norm,FuseA
632,train,209500.0,1554,0,0,,2,Twnhs,Gd,Mn,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1530.0,Y,Norm,Norm,SBrkr
633,train,82500.0,1411,0,0,,3,1Fam,TA,No,822.0,0.0,ALQ,Unf,0.0,0.0,TA,564.0,Y,Norm,Norm,SBrkr
634,train,139400.0,1056,0,0,,3,1Fam,TA,No,480.0,468.0,BLQ,LwQ,0.0,1.0,TA,108.0,Y,Norm,Norm,SBrkr
635,train,144000.0,1056,0,0,,0,Duplex,TA,No,1056.0,0.0,GLQ,Unf,2.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr
636,train,200000.0,1440,1440,0,Pave,8,2fmCon,Fa,No,256.0,0.0,LwQ,Unf,0.0,0.0,TA,1184.0,Y,Feedr,Norm,FuseA
637,train,60000.0,800,0,0,,1,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,264.0,N,Norm,Norm,FuseA
638,train,93000.0,811,576,0,,3,2fmCon,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,811.0,Y,Norm,Norm,FuseA
639,train,85000.0,796,0,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,796.0,Y,Feedr,Norm,FuseA
640,train,264561.0,1567,0,0,,1,TwnhsE,Gd,Av,1154.0,0.0,GLQ,Unf,1.0,0.0,Gd,366.0,Y,Norm,Norm,SBrkr
641,train,274000.0,1518,0,0,,1,TwnhsE,TA,Gd,1218.0,0.0,GLQ,Unf,0.0,0.0,Ex,300.0,Y,Norm,Norm,SBrkr
642,train,226000.0,1057,872,0,,3,1Fam,TA,No,738.0,0.0,GLQ,Unf,1.0,0.0,Gd,319.0,Y,Norm,Norm,SBrkr
643,train,345000.0,2000,704,0,,4,1Fam,TA,Gd,1410.0,0.0,GLQ,Unf,1.0,0.0,Gd,542.0,Y,Norm,Norm,SBrkr
644,train,152000.0,780,840,0,,4,1Fam,TA,No,493.0,287.0,Rec,BLQ,0.0,0.0,TA,0.0,Y,RRAn,Norm,SBrkr
645,train,370878.0,1766,0,0,,2,1Fam,TA,Mn,1121.0,0.0,GLQ,Unf,1.0,0.0,Ex,645.0,Y,Norm,Norm,SBrkr
646,train,143250.0,981,0,0,,3,1Fam,TA,No,282.0,35.0,ALQ,LwQ,1.0,0.0,TA,664.0,Y,Norm,Norm,SBrkr
647,train,98300.0,1048,0,0,,3,1Fam,,,0.0,0.0,,,0.0,0.0,,0.0,Y,Norm,Norm,SBrkr
648,train,155000.0,1094,0,0,,3,1Fam,TA,Mn,500.0,0.0,Rec,Unf,0.0,0.0,TA,594.0,Y,Norm,Norm,SBrkr
649,train,155000.0,1051,788,0,,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,756.0,Y,PosN,Norm,SBrkr
650,train,84500.0,630,0,0,,1,Twnhs,TA,Av,131.0,499.0,BLQ,GLQ,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr
651,train,205950.0,822,843,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,813.0,Y,Norm,Norm,SBrkr
652,train,108000.0,755,755,0,,4,1Fam,TA,Mn,0.0,0.0,Unf,Unf,1.0,0.0,TA,755.0,Y,Artery,Norm,SBrkr
653,train,191000.0,909,807,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,880.0,Y,Norm,Norm,SBrkr
654,train,135000.0,756,713,0,Grvl,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,756.0,Y,Norm,Norm,SBrkr
655,train,350000.0,2113,0,0,,2,1Fam,TA,Gd,1696.0,0.0,GLQ,Unf,1.0,0.0,Gd,413.0,Y,Norm,Norm,SBrkr
656,train,88000.0,525,567,0,,3,Twnhs,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,525.0,Y,Norm,Norm,SBrkr
657,train,145500.0,1053,0,0,,3,1Fam,TA,No,806.0,0.0,ALQ,Unf,1.0,0.0,TA,247.0,Y,Norm,Norm,SBrkr
658,train,149000.0,851,651,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,776.0,Y,Norm,Norm,SBrkr
659,train,97500.0,912,546,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,1.0,TA,912.0,Y,Artery,Norm,SBrkr
660,train,167000.0,1486,0,0,,3,1Fam,TA,No,637.0,0.0,BLQ,Unf,1.0,0.0,TA,849.0,Y,Norm,Norm,SBrkr
661,train,197900.0,1142,793,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,793.0,Y,Norm,Norm,SBrkr
662,train,402000.0,1686,762,0,,4,1Fam,Gd,No,1361.0,180.0,GLQ,Rec,1.0,0.0,Gd,88.0,Y,Norm,Norm,SBrkr
663,train,110000.0,1392,0,0,,2,1Fam,Fa,No,0.0,0.0,Unf,Unf,1.0,0.0,Fa,1392.0,Y,Norm,Norm,SBrkr
664,train,137500.0,1181,0,0,,3,1Fam,TA,Av,920.0,180.0,BLQ,Rec,1.0,0.0,Gd,38.0,Y,Norm,Norm,SBrkr
665,train,423000.0,2097,0,0,,1,1Fam,TA,Mn,1721.0,0.0,GLQ,Unf,1.0,0.0,Ex,356.0,Y,RRAn,Norm,SBrkr
666,train,230500.0,1454,482,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1406.0,Y,Norm,Norm,SBrkr
667,train,129000.0,1465,915,0,,3,1Fam,TA,No,187.0,723.0,LwQ,Rec,0.0,0.0,Gd,111.0,Y,Norm,Norm,SBrkr
668,train,193500.0,1679,0,0,,3,1Fam,TA,No,1138.0,0.0,GLQ,Unf,1.0,0.0,Gd,270.0,Y,Norm,Norm,SBrkr
669,train,168000.0,1437,0,0,,3,1Fam,TA,No,988.0,0.0,Rec,Unf,1.0,0.0,TA,200.0,Y,Norm,Norm,SBrkr
670,train,137500.0,1180,0,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,700.0,Y,Norm,Norm,SBrkr
671,train,173500.0,738,738,0,,3,1Fam,TA,No,193.0,0.0,GLQ,Unf,1.0,0.0,Gd,545.0,Y,Norm,Norm,SBrkr
672,train,103600.0,697,672,0,,3,1Fam,TA,No,551.0,0.0,BLQ,Unf,1.0,0.0,TA,121.0,N,Artery,Norm,SBrkr
673,train,165000.0,1208,0,0,,3,1Fam,TA,No,767.0,0.0,ALQ,Unf,1.0,0.0,Gd,441.0,Y,Norm,Norm,SBrkr
674,train,257500.0,1839,0,0,,3,1Fam,TA,No,1186.0,0.0,GLQ,Unf,1.0,0.0,TA,291.0,Y,Norm,Norm,SBrkr
675,train,140000.0,1136,0,0,,3,1Fam,TA,No,892.0,0.0,Rec,Unf,1.0,0.0,TA,244.0,Y,Norm,Norm,SBrkr
676,train,148500.0,855,586,0,,3,Twnhs,TA,No,311.0,0.0,ALQ,Unf,0.0,0.0,TA,544.0,Y,Norm,Norm,SBrkr
677,train,87000.0,1095,679,0,Grvl,4,1Fam,Fa,No,0.0,0.0,Unf,Unf,1.0,0.0,TA,1095.0,N,Norm,Norm,SBrkr
678,train,109500.0,792,0,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,768.0,Y,Norm,Norm,SBrkr
679,train,372500.0,2046,0,0,,3,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,Ex,2046.0,Y,Norm,Norm,SBrkr
680,train,128500.0,988,0,0,,3,1Fam,TA,No,827.0,0.0,Rec,Unf,1.0,0.0,TA,161.0,Y,Norm,Norm,SBrkr
681,train,143000.0,923,0,0,,2,TwnhsE,TA,No,543.0,119.0,BLQ,BLQ,0.0,0.0,Gd,261.0,Y,Norm,Norm,SBrkr
682,train,159434.0,848,672,0,Pave,3,1Fam,TA,No,182.0,0.0,Rec,Unf,0.0,0.0,TA,611.0,Y,Norm,Norm,SBrkr
683,train,173000.0,1291,0,0,,2,1Fam,TA,Mn,1003.0,0.0,GLQ,Unf,1.0,0.0,Gd,288.0,Y,Norm,Norm,SBrkr
684,train,285000.0,1668,0,0,,3,1Fam,TA,Av,1059.0,0.0,GLQ,Unf,1.0,0.0,Gd,567.0,Y,Norm,Norm,SBrkr
685,train,221000.0,1195,644,0,,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1195.0,Y,Norm,Norm,SBrkr
686,train,207500.0,1190,900,0,,3,TwnhsE,TA,Mn,828.0,182.0,GLQ,LwQ,1.0,0.0,Gd,180.0,Y,Norm,Norm,SBrkr
687,train,227875.0,874,887,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,874.0,Y,Norm,Norm,SBrkr
688,train,148800.0,551,551,0,,2,TwnhsE,TA,No,239.0,0.0,GLQ,Unf,0.0,0.0,Gd,312.0,Y,Norm,Norm,SBrkr
689,train,392000.0,1419,0,0,,2,1Fam,TA,Av,945.0,0.0,GLQ,Unf,1.0,0.0,Gd,474.0,Y,Norm,Norm,SBrkr
690,train,194700.0,1362,0,0,,2,TwnhsE,TA,Av,20.0,0.0,ALQ,Unf,0.0,0.0,Gd,1342.0,Y,Norm,Norm,SBrkr
691,train,141000.0,848,0,0,,1,TwnhsE,TA,Gd,697.0,0.0,GLQ,Unf,1.0,0.0,Gd,151.0,Y,Norm,Norm,SBrkr
692,train,755000.0,2444,1872,0,,4,1Fam,TA,Gd,1455.0,0.0,GLQ,Unf,0.0,1.0,Ex,989.0,Y,Norm,Norm,SBrkr
693,train,335000.0,1238,1281,0,,4,1Fam,TA,Gd,965.0,0.0,GLQ,Unf,1.0,0.0,Gd,245.0,Y,Norm,Norm,SBrkr
694,train,108480.0,1073,0,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1073.0,Y,Norm,Norm,SBrkr
695,train,141500.0,1067,472,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,927.0,Y,Norm,Norm,SBrkr
696,train,176000.0,1137,0,0,,2,1Fam,Gd,No,980.0,40.0,GLQ,LwQ,1.0,0.0,Gd,92.0,Y,Norm,Norm,SBrkr
697,train,89000.0,616,0,0,,2,1Fam,TA,No,616.0,0.0,LwQ,Unf,0.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr
698,train,123500.0,1148,0,0,,2,1Fam,Gd,Mn,210.0,551.0,LwQ,ALQ,0.0,1.0,Ex,219.0,Y,Norm,Norm,FuseA
699,train,138500.0,894,0,0,,3,1Fam,TA,No,553.0,117.0,GLQ,BLQ,1.0,0.0,TA,224.0,Y,RRAe,Norm,SBrkr
700,train,196000.0,1391,0,0,Pave,2,TwnhsE,TA,Mn,16.0,0.0,GLQ,Unf,0.0,0.0,Gd,1375.0,Y,Norm,Norm,SBrkr
701,train,312500.0,1800,0,0,,3,1Fam,TA,Gd,1274.0,0.0,GLQ,Unf,1.0,0.0,Ex,526.0,Y,Norm,Norm,SBrkr
702,train,140000.0,1164,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1164.0,Y,Norm,Norm,SBrkr
703,train,361919.0,1264,1312,0,,4,1Fam,Gd,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1234.0,Y,Norm,Norm,SBrkr
704,train,140000.0,1032,780,0,,4,2fmCon,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,360.0,Y,Feedr,Norm,SBrkr
705,train,213000.0,1484,0,144,,3,1Fam,TA,Av,712.0,0.0,GLQ,Unf,1.0,0.0,Gd,761.0,Y,Norm,Norm,SBrkr
706,train,55000.0,372,720,0,,3,2fmCon,,,0.0,0.0,,,0.0,0.0,,0.0,N,Norm,Norm,SBrkr
707,train,302000.0,1824,0,0,,2,1Fam,TA,Gd,1219.0,0.0,GLQ,Unf,1.0,0.0,Gd,424.0,Y,Norm,Norm,SBrkr
708,train,254000.0,1324,0,0,,2,TwnhsE,TA,No,863.0,0.0,GLQ,Unf,1.0,0.0,Gd,461.0,Y,Norm,Norm,SBrkr
709,train,179540.0,728,728,0,,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,728.0,Y,Norm,Norm,SBrkr
710,train,109900.0,904,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,876.0,Y,Norm,Norm,SBrkr
711,train,52000.0,729,0,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,270.0,Y,Norm,Norm,SBrkr
712,train,102776.0,859,319,0,Pave,2,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,TA,859.0,Y,Norm,Norm,SBrkr
713,train,189000.0,1228,0,0,,2,TwnhsE,TA,Mn,767.0,0.0,GLQ,Unf,1.0,0.0,Gd,461.0,Y,Norm,Norm,SBrkr
714,train,129000.0,960,0,0,,3,2fmCon,TA,Av,789.0,0.0,ALQ,Unf,1.0,0.0,TA,171.0,N,RRAn,Norm,SBrkr
715,train,130500.0,725,754,0,,3,1Fam,TA,No,533.0,0.0,GLQ,Unf,0.0,0.0,TA,192.0,Y,RRAe,Norm,SBrkr
716,train,165000.0,1350,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1064.0,Y,Norm,Norm,SBrkr
717,train,159500.0,1576,978,0,Grvl,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,718.0,Y,Norm,Norm,SBrkr
718,train,157000.0,1178,0,0,,3,1Fam,TA,No,1084.0,0.0,BLQ,Unf,0.0,1.0,Gd,92.0,Y,Norm,Norm,SBrkr
719,train,341000.0,1325,1093,0,,3,1Fam,TA,Gd,1173.0,0.0,GLQ,Unf,1.0,0.0,Gd,138.0,Y,Norm,Norm,SBrkr
720,train,128500.0,971,0,0,,3,1Fam,TA,Gd,523.0,0.0,ALQ,Unf,0.0,0.0,Gd,448.0,Y,Norm,Norm,SBrkr
721,train,275000.0,1742,0,0,,2,1Fam,TA,Gd,1148.0,0.0,GLQ,Unf,1.0,0.0,Gd,594.0,Y,Norm,Norm,SBrkr
722,train,143000.0,848,0,0,,1,TwnhsE,TA,Av,662.0,0.0,GLQ,Unf,1.0,0.0,Gd,186.0,Y,Norm,Norm,SBrkr
723,train,124500.0,864,0,0,,3,1Fam,TA,No,191.0,0.0,ALQ,Unf,0.0,0.0,TA,673.0,Y,Norm,Norm,SBrkr
724,train,135000.0,997,473,0,,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,941.0,Y,Norm,Norm,SBrkr
725,train,320000.0,1698,0,0,,3,1Fam,TA,No,1234.0,0.0,GLQ,Unf,1.0,0.0,Ex,464.0,Y,Norm,Norm,SBrkr
726,train,120500.0,864,0,0,,3,1Fam,TA,No,375.0,239.0,ALQ,BLQ,0.0,0.0,TA,250.0,Y,Norm,Norm,SBrkr
727,train,222000.0,1680,0,182,,3,1Fam,TA,No,808.0,0.0,GLQ,Unf,1.0,0.0,Gd,72.0,Y,Norm,Norm,SBrkr
728,train,194500.0,1232,0,0,,2,1Fam,TA,Av,724.0,0.0,GLQ,Unf,1.0,0.0,Gd,508.0,Y,Norm,Norm,SBrkr
729,train,110000.0,1776,0,0,,4,Duplex,TA,No,0.0,0.0,Unf,Unf,1.0,0.0,TA,1584.0,Y,Norm,Norm,SBrkr
730,train,103000.0,848,0,0,Grvl,2,1Fam,TA,No,152.0,0.0,BLQ,Unf,0.0,0.0,TA,628.0,Y,Norm,Norm,FuseA
731,train,236500.0,1616,0,0,,2,TwnhsE,TA,No,1180.0,0.0,GLQ,Unf,1.0,0.0,Gd,415.0,Y,Norm,Norm,SBrkr
732,train,187500.0,1146,0,0,,3,1Fam,TA,Av,786.0,0.0,GLQ,Unf,1.0,0.0,Ex,82.0,Y,Norm,Norm,SBrkr
733,train,222500.0,1153,878,0,,3,1Fam,TA,Av,252.0,0.0,ALQ,Unf,0.0,0.0,Gd,901.0,Y,Norm,Norm,SBrkr
734,train,131400.0,1144,0,0,,3,1Fam,TA,No,594.0,0.0,BLQ,Unf,1.0,0.0,TA,270.0,Y,Feedr,Norm,SBrkr
735,train,108000.0,948,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,948.0,Y,Norm,Norm,SBrkr
736,train,163000.0,880,888,0,,2,1Fam,TA,Mn,390.0,0.0,Rec,Unf,0.0,0.0,Gd,490.0,N,Norm,Norm,SBrkr
737,train,93500.0,1040,0,0,,2,Duplex,,,0.0,0.0,,,0.0,0.0,,0.0,N,Norm,Norm,FuseF
738,train,239900.0,901,900,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,893.0,Y,Norm,Norm,SBrkr
739,train,179000.0,1200,0,0,,3,Duplex,Gd,Gd,1200.0,0.0,GLQ,Unf,3.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr
740,train,190000.0,864,864,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,864.0,Y,Norm,Norm,SBrkr
741,train,132000.0,768,664,0,Grvl,2,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,264.0,Y,Norm,Norm,SBrkr
742,train,142000.0,912,0,0,,3,1Fam,TA,Mn,832.0,0.0,GLQ,Unf,1.0,1.0,TA,80.0,Y,Feedr,Norm,SBrkr
743,train,179000.0,1349,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1349.0,Y,Norm,Norm,SBrkr
744,train,175000.0,1464,0,0,,3,1Fam,TA,Av,444.0,0.0,ALQ,Unf,0.0,1.0,Gd,76.0,Y,Norm,Norm,SBrkr
745,train,180000.0,1337,0,168,,2,TwnhsE,TA,No,733.0,0.0,GLQ,Unf,1.0,0.0,Gd,604.0,Y,Norm,Norm,SBrkr
746,train,299800.0,1175,1540,0,,4,1Fam,Gd,No,575.0,80.0,GLQ,ALQ,0.0,1.0,TA,487.0,Y,Norm,Norm,SBrkr
747,train,236000.0,980,1276,0,,4,1Fam,TA,No,300.0,0.0,GLQ,Unf,0.0,0.0,Gd,652.0,Y,Norm,Norm,SBrkr
748,train,265979.0,1320,1320,0,Pave,4,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1240.0,N,Norm,Norm,SBrkr
749,train,260400.0,1720,0,0,,3,1Fam,TA,No,919.0,0.0,GLQ,Unf,1.0,0.0,Gd,801.0,Y,Norm,Norm,SBrkr
750,train,98000.0,1088,441,0,,4,1Fam,,,0.0,0.0,,,0.0,0.0,,0.0,N,Norm,Norm,FuseF
751,train,96500.0,792,348,0,Grvl,3,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,576.0,Y,Norm,Norm,SBrkr
752,train,162000.0,660,660,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,660.0,Y,RRAn,Norm,SBrkr
753,train,217000.0,1494,0,0,,3,1Fam,TA,Gd,1200.0,0.0,GLQ,Unf,1.0,0.0,Gd,279.0,Y,Norm,Norm,SBrkr
754,train,275500.0,1038,1060,0,,3,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1030.0,Y,Norm,Norm,SBrkr
755,train,156000.0,1026,0,0,,3,1Fam,TA,No,439.0,472.0,GLQ,LwQ,1.0,0.0,TA,115.0,Y,Norm,Norm,SBrkr
756,train,172500.0,742,729,0,Pave,3,TwnhsE,TA,No,381.0,0.0,GLQ,Unf,0.0,0.0,Gd,348.0,Y,Norm,Norm,SBrkr
757,train,212000.0,866,902,0,,3,1Fam,TA,Av,20.0,0.0,GLQ,Unf,0.0,0.0,Gd,846.0,Y,Norm,Norm,SBrkr
758,train,158900.0,672,714,0,,3,1Fam,TA,Mn,438.0,0.0,Rec,Unf,0.0,0.0,TA,234.0,Y,Norm,Norm,SBrkr
